planet_ID,T_q1,T_q2,T_q3,log_H2O_q1,log_H2O_q2,log_H2O_q3,log_CO2_q1,log_CO2_q2,log_CO2_q3,log_CH4_q1,log_CH4_q2,log_CH4_q3,log_CO_q1,log_CO_q2,log_CO_q3,log_NH3_q1,log_NH3_q2,log_NH3_q3
83,1030.5435377883377,1061.1548695984218,1086.6935243336566,-10.90033263147675,-8.71535318709085,-6.762089273794293,-10.763478999617833,-8.78840839032781,-7.817529859809971,-5.137764762356497,-5.033010364189991,-4.92130539220461,-10.09563548175514,-7.112159092256678,-5.310905235086334,-5.816608100024694,-5.6880947300764575,-5.574756378731796
84,695.4832497605906,702.4610511219661,708.5355809214411,-11.179008886904528,-9.520926974141902,-7.9701341437393785,-4.521293349797218,-4.401491749870627,-4.297806458306154,-7.075638906907937,-6.809800630254223,-6.591493326023328,-9.930752278020071,-6.011005017794238,-4.798481489256907,-6.633948052891946,-6.5226751510672125,-6.413586138124141
85,726.1301758228906,735.3988419369875,745.6969243354005,-10.992251705568153,-9.09593437157422,-6.917659784553877,-7.739864547942921,-6.8615038246602955,-6.398029885605344,-3.156778497851535,-3.0869801293695693,-3.011054744383061,-3.4649526404319126,-3.093379583053859,-2.7946542002311157,-11.088957292812445,-9.166807761156063,-7.276455765131072
86,1965.8656772372058,1998.8510381327292,2031.597907255346,-10.228934612367825,-6.0164069607167345,-4.5809277710523215,-4.598963246329013,-4.419931604757743,-4.25145338277785,-3.4111333984516263,-3.3295119279905716,-3.2514102723515452,-10.510149353217015,-7.372018774459448,-4.4223421552019575,-4.323113271902566,-4.183197899572778,-4.06278932581252
87,499.392983158036,506.18893849918106,512.9814757073134,-10.995729029471326,-8.567689896677587,-7.215671742204314,-5.630034411629458,-5.414428330484885,-5.213204077810693,-9.65649942275075,-7.504040558237182,-6.9184026234523905,-5.007069628003537,-4.635057789002974,-4.267163093935072,-5.912046075379672,-5.811697863450604,-5.723504896046504
88,550.1243275459176,556.6167315099178,562.7998483134455,-3.8807515817621865,-3.7779403820199993,-3.6807038939907883,-5.659661806894458,-5.435627827936912,-5.220530172895248,-3.7764977228213024,-3.7242186098185837,-3.669035432730875,-3.9140834263299387,-3.5202937412757396,-3.1956484058064554,-5.199568061513585,-5.128998116873178,-5.058928953688261
89,388.2255798740291,396.33809750536585,403.8918831467618,-11.055549481802963,-9.12009877257069,-7.300570216486421,-5.742654678857519,-5.474424494933962,-5.222597955240231,-5.483217105211514,-5.364974583951051,-5.25105520789351,-3.833983516268587,-3.527498150397339,-3.2447319497839113,-11.174238022297256,-9.668165986010559,-8.135898710676102
90,424.2815696785861,428.4653801456184,432.5242808555806,-11.222604771192517,-9.434629518116225,-7.806129087260878,-7.064795427996141,-6.761025388531414,-6.460313609889253,-6.089523152742193,-5.980471357486458,-5.877991890667141,-4.353034683654056,-4.052787117299958,-3.7518608072835886,-5.992782506074835,-5.9183587228186045,-5.8430420105746945
91,1570.6139217331554,1580.3157776155865,1589.0460602833916,-11.073374405614427,-9.191940861812462,-7.4270778275409075,-6.242389913539472,-6.180793981717283,-6.114134287790076,-11.091851713012582,-9.01297100525902,-7.067087085912021,-10.5964901918973,-7.6594339219619485,-5.495160889450688,-4.559232717665872,-4.540215950711262,-4.522085844019531
92,831.102791486711,841.9706844195938,853.1940147805492,-6.75479737594128,-6.53441352504549,-6.342079895743686,-6.476928841350559,-6.307849994837834,-6.139442705781001,-11.32334666466323,-9.772973123912086,-8.28169757446088,-3.8824529702932673,-3.603387211665171,-3.3477170748205034,-7.2800582949860875,-6.805022965243599,-6.591905279732936
93,1560.3860729786893,1587.300938875732,1613.9457701239621,-5.204245128223157,-4.94689577416023,-4.776819911318095,-11.076187343953528,-9.300771996973902,-7.79473718192796,-10.750103791333915,-7.944785700714134,-5.962082821510321,-10.486796826276564,-7.51016532214685,-5.019180615407621,-4.17912837514527,-4.101456184344888,-4.019686548009516
94,400.018783591414,410.9430654445577,422.16751897151727,-11.081145172395379,-9.126413990374843,-7.148356932895311,-8.737499571440944,-7.8163128244298195,-7.233436068579603,-11.132549653841952,-9.43678980208986,-7.913412223369395,-3.560865633530056,-3.2512369391828284,-2.933421305245129,-4.745608918204679,-4.598098796260602,-4.4354756823378505
95,446.7912420638132,457.1797445065401,467.72282834022656,-6.975240978941895,-6.117637666467464,-5.682272881299975,-5.525489226685592,-5.21935735404216,-4.925145211726529,-11.334244617236985,-9.789567862797092,-8.31578101675192,-3.4270629394178047,-3.044456188886093,-2.6648832436141556,-11.222489253345229,-9.408402188564802,-7.583693843885636
96,767.6999387558293,785.6278592630852,801.8897004190644,-4.042803042927277,-3.9264826192275755,-3.80014451055024,-5.2458011068241115,-5.044407721090669,-4.841922851052125,-11.261331321097318,-9.74484365247615,-8.153623663796635,-5.318187255096052,-4.274544965546362,-3.7911274632388934,-11.007191525406089,-9.207051945384988,-7.395720074497689
97,1153.0502259570817,1160.3398510568657,1168.4512212082896,-11.053458489581228,-8.916626714879637,-6.6436470822809115,-4.223978151270653,-4.14839307564756,-4.079554674178104,-3.356946717608565,-3.3316043461534477,-3.30666390773225,-10.597649518996041,-7.9092069414069535,-4.964109140835582,-11.12178154778974,-9.102353220170212,-7.069249319375482
98,1874.8006199745316,1892.6653474482537,1910.4667762358158,-3.0624632244019705,-3.0185392989359117,-2.9692677287986773,-10.76487666434377,-8.58223814056306,-6.786096283143737,-10.713889427060984,-8.617710920544608,-6.358573650143685,-8.717168231824909,-4.4084874094971225,-3.3937142922715258,-5.156583347372595,-4.8672672271998225,-4.695605799717861
99,4144.18268830041,4251.769630958663,4336.994011813416,-11.183173227245,-9.157222396986057,-7.306458922121798,-6.409155124230073,-6.237921440409523,-6.071626495331445,-4.193196453456637,-4.130965792594951,-4.067585510930504,-10.471432833284307,-7.074901125690214,-4.9507474459290775,-11.081665438953348,-8.962332688974843,-6.944343570164422
100,1217.7215042043083,1241.093500907657,1266.5693880887454,-5.88184206272174,-5.725134377987333,-5.5829501431311055,-8.041840007882897,-7.676629036953925,-7.355119374358151,-11.247971716390582,-9.666627774720633,-8.23161847728858,-10.574638234024441,-7.9662767975801545,-5.840594502803425,-11.075830430697835,-9.20212663763002,-7.532887649537156
101,1299.6966154183606,1311.4548324328791,1322.467520666185,-11.215771091076109,-9.663892740394118,-8.135127397580405,-7.098721624984709,-7.000885506245377,-6.914858680372839,-11.307400091304007,-9.899077316349498,-8.470566551117102,-4.430477665391535,-4.2673752351650975,-4.12135433798152,-11.164696709990766,-9.332328264879713,-7.623661766753636
102,624.755067888581,631.5276753347113,638.4150320896026,-11.058561889243284,-9.444114740880503,-7.8686282597727075,-6.924147124043694,-6.653935202716305,-6.405637158593258,-6.850146666406212,-6.497440472910842,-6.264578976695603,-3.388824389156766,-3.1084807652174367,-2.869019012762553,-5.079438309720166,-5.033025470447627,-4.985920231761101
103,733.6600223345771,741.7442390039095,750.5097578996158,-4.484148751707598,-4.330475736438409,-4.188224905487671,-7.1860444742311955,-6.789661338157146,-6.48579115462775,-3.441333448209549,-3.3837256825107516,-3.3285464560690765,-6.681155701588714,-4.908394663878822,-4.338797803934281,-5.767579953770454,-5.6034495387004055,-5.467681859211485
104,781.9355100823012,801.1868986940092,820.2065779177977,-11.119263592230151,-9.213076838308464,-7.2381136856282255,-7.0105618656090725,-6.7150599928181025,-6.454491128857415,-5.097411274487828,-4.9882729426311725,-4.888572788605941,-5.35083013344487,-4.835777914094962,-4.422240165647703,-5.931877415260693,-5.80961870506227,-5.691915361271418
105,815.494443588204,829.3617406893575,843.4044528568205,-4.122633984486859,-4.037091291123839,-3.9439714798129506,-4.8713953714353595,-4.723573801842629,-4.5736406122498074,-11.24335313417691,-9.562997371866036,-7.843579177721388,-10.838221919773101,-7.808250694065518,-5.564179646575107,-11.199402974159533,-9.423154669464052,-7.57434494198865
106,1450.2666173743653,1465.9246489572927,1481.2813549625198,-6.2799651364785865,-6.176891039102584,-6.084035251011849,-11.215167390857594,-9.714977466045509,-8.578327985100053,-5.6941325215317065,-5.630985849378771,-5.572861967749421,-3.828117297011422,-3.6577428000586485,-3.486105587990726,-11.163638205518591,-9.479494651169851,-7.6331181238692425
107,1264.6782460356737,1286.606382301199,1307.9256143075309,-7.032476813572844,-6.624213400697225,-6.364083323186845,-6.2427484174171815,-6.104746818490715,-5.953771635315794,-6.31241070813127,-6.1738077376407405,-6.04965750124454,-9.319109465280203,-5.746130754507313,-4.513123998954758,-9.34561993735175,-6.840864982269451,-6.516784280998091
108,1244.9471280203627,1281.610678494365,1313.8096372624088,-5.88074731443231,-5.6697115931257285,-5.479925380130209,-6.0328213757895455,-5.823954267132719,-5.581431218390429,-11.31299681730986,-9.633967294583,-8.211883298412774,-3.866888429234358,-3.3210557677705412,-2.8960978729506763,-11.12848708368672,-9.295773618033705,-7.402994631914233
109,4280.009766709851,4380.053383335127,4478.9965462226255,-11.01466663751352,-8.884931152630312,-7.025092773259577,-4.48050799487764,-4.3559781331142124,-4.220247407476793,-10.952328541629798,-8.978136998694225,-6.6506420744216275,-10.63826698253792,-7.851754169762373,-5.214303211992392,-4.551506696497953,-4.496208978890665,-4.436153268132809
110,1135.7054288740849,1151.7276847095254,1169.1073764528635,-10.967159117604723,-8.981238467182827,-6.776673912579598,-11.251622148238514,-9.590741186512536,-7.958465519388919,-3.423514822969065,-3.3532572674043712,-3.293787166171555,-10.392570351153807,-7.533525953046781,-4.919888050458538,-10.840145004128246,-8.859158327041927,-6.9131467227103
111,742.7561905372037,750.201145114361,757.818444591583,-10.688029282840839,-8.06665866263054,-7.14782508466632,-6.17422855017643,-6.025248455664833,-5.871339483362667,-7.190431206985949,-6.9272483775197005,-6.7118241778434315,-3.7789497548309745,-3.5207005291912647,-3.271483823128339,-7.362198585298348,-6.944526270231244,-6.738628681313751
112,1405.8760423682982,1419.1162648281133,1433.5646245130135,-10.67800894728896,-7.701432757840326,-5.542478571078384,-5.875500556249098,-5.708260466470425,-5.52458155103868,-3.2364719043993038,-3.1916703414192638,-3.1499291695723732,-10.43507165167923,-7.135079614599131,-4.392468456308119,-10.950472720214828,-8.598530049436189,-6.466859201089224
113,1455.35566973201,1471.7888770313398,1487.9296041163666,-6.361951806143576,-6.251409577271605,-6.1568000781601695,-5.571310408720496,-5.481533805354752,-5.38338523274886,-11.191698193702377,-9.6341394412263,-8.120552135848827,-5.1978015529390165,-4.329507058267575,-3.8671932236139055,-10.988784932031463,-9.312685210273223,-7.635962302376017
114,2383.26807311602,2444.550085788722,2505.9008501631033,-5.042924655337703,-4.936397624053907,-4.824291924320195,-6.383651266861532,-6.2701360405997155,-6.146719352104693,-10.89937817984199,-8.646510893770303,-6.850919899134224,-10.783043733623053,-8.468345620130684,-6.2620607085137925,-10.975733852215368,-9.154251139413669,-7.316303720564792
115,848.4647317142256,860.9717343709743,873.7383829850297,-3.238497381492194,-3.145312606372034,-3.0543852980497626,-5.139384137635267,-4.968621182973086,-4.7939918917300455,-11.280707396695576,-9.391467102909012,-7.762852414903908,-3.72186346620586,-3.2023819449500355,-2.85014528099031,-10.95280772609685,-9.022061699145896,-7.001547300527464
116,904.6677138573505,914.7403725630381,925.1573931922417,-5.663262565891291,-5.570364233876993,-5.480837088233973,-11.04948805316737,-9.5939628528447,-8.644894108574448,-8.93382950501975,-7.516920221927361,-7.150014047386625,-4.498245169774193,-4.21885169852745,-3.939309622393456,-10.98752889431151,-9.264555762693554,-7.7611108051554645
117,1097.4383391104827,1111.8868611021849,1125.5025090972736,-3.2279434867745618,-3.1609154872832366,-3.080187544097159,-4.77696259934142,-4.6493014811926585,-4.508935673803229,-11.163202786293665,-9.254992304642819,-7.4074708165847145,-4.696845903556045,-3.588947904040825,-3.1273083513865125,-11.129417713672593,-9.156390545231371,-7.135917989147483
118,1704.9120837560386,1723.0719039188932,1743.6062952302284,-6.977488359171776,-6.757820745364315,-6.587371501892742,-6.326256130729045,-6.238127440569116,-6.1320006852382445,-11.183107235895578,-9.5119233614424,-8.015873443730428,-10.495062511054789,-7.757415722637522,-5.690645789151878,-11.001493457072916,-9.346798285836536,-7.590384744405074
119,1025.850883069942,1032.2729042302428,1038.5008046904913,-11.047667590999549,-8.925826983521947,-6.77316708106802,-7.555680394569986,-7.124520045020433,-6.849928866143543,-3.2516727652125748,-3.224473632271676,-3.1959663706989545,-4.079900059865995,-3.656164231554978,-3.3566856133250655,-10.984881784892385,-8.873563630876584,-6.831268891213743
120,467.9735827987444,475.41977957640887,482.523421560913,-10.524496451077221,-7.741477963523417,-6.751483896363345,-6.51481888954777,-6.196478709593963,-5.898442486609152,-11.096752196166442,-9.23658359955232,-7.792352967980145,-3.434483672343303,-3.1424968378350364,-2.8190057692013553,-5.192876227329799,-5.118765223522672,-5.0365042046425
121,1907.5789798520452,1929.2872708529057,1950.5947325188843,-10.861425866058811,-8.610276491991874,-6.366911220817102,-5.127307384272536,-5.004402197252164,-4.897155604060581,-3.359552736218532,-3.317670245177151,-3.272799615043946,-10.403634578661892,-7.318057839011315,-4.373471355211971,-10.966726228981983,-8.573433645761131,-6.286590724752599
122,1191.9870032139384,1211.1743291306666,1231.4074964750669,-11.017063189778959,-8.824453318528391,-6.62342751009948,-5.652629869397473,-5.463787537255502,-5.290238494305366,-3.9384344003169804,-3.867593998820653,-3.8008805715135368,-10.435035596329897,-7.062536201066905,-4.214937486179032,-4.914259098360636,-4.82109239299329,-4.730828421038401
123,1821.987842985133,1840.2481879395361,1858.5954163844253,-10.936859164187156,-8.696412607188122,-6.385320943570316,-4.8344712623819275,-4.731357056342604,-4.626632274377182,-3.0829841043616684,-3.044616375005131,-3.0038344434509283,-10.586957634673647,-7.659442368934523,-4.798705367273513,-10.845402041726679,-8.707511547953835,-6.350203732681871
124,778.4869810374423,799.9297234595169,819.1319332137667,-4.044549831231069,-3.9095083494288434,-3.7638947904194757,-10.8532372328351,-8.87352009466535,-7.901769965015512,-5.086446248883516,-4.969443760160817,-4.840617324694868,-8.629549713082968,-5.435516915120407,-4.678411464893467,-10.18297356282658,-6.7273445341184,-6.049212460419615
125,947.527347426861,970.2511183041167,998.4767003075449,-3.414436095595775,-3.267535419472501,-3.135867982506172,-4.831650344261517,-4.591330816812261,-4.348190350284349,-10.98433455076157,-8.778731765005418,-7.015912982819792,-8.259636189332635,-4.163897380119533,-3.0690308434826834,-10.87029851893553,-8.6690391498119,-6.473639004782756
126,233.4394188673411,240.81976405787086,248.37025340587292,-3.890747725389138,-3.702669019791789,-3.501861386455197,-6.345740195716606,-5.943390520427285,-5.562045764561316,-5.156772584771074,-4.986085585875141,-4.821885399298693,-4.83955438770734,-4.41461883848587,-4.018802485344769,-11.15400736473717,-9.27539729509097,-7.648963977623667
127,1723.9500009591288,1758.1488633620475,1791.646705793968,-3.483555911504355,-3.3783423510794646,-3.2688232842350677,-5.756446936091929,-5.542464480804622,-5.321929331484345,-3.8753515100592884,-3.7659142929795006,-3.654468259250625,-10.110158017440225,-7.0909401406677235,-4.169223891353196,-10.897106405770073,-8.592888598322121,-5.851920405199425
128,804.1301212899743,811.2230520444231,817.711983038974,-10.960617068456829,-8.856926489753773,-7.031433108745416,-4.872624035708405,-4.761037637974873,-4.654738980108502,-10.936666391149485,-9.064023975551219,-7.178566587748217,-10.767463398570193,-8.105560744077602,-5.482760756001674,-4.276737949868007,-4.24486642899036,-4.2144115635341155
129,565.2764157712943,570.9866023884747,577.1268709928705,-10.994734733572534,-8.692372802314575,-6.553299871653342,-5.427518633045072,-5.220684576476655,-5.030701496525807,-3.1092028880505156,-3.0711410783938753,-3.031746559079341,-3.4272500195800744,-3.102267162186645,-2.8100660467066434,-11.14336384684062,-9.512141608021556,-7.500092827174244
